Annee;Academie.origine;Academie.recrutement;Groupe.CNU;MCF
2019;NICE;MONTPELLIER;Lettres;
2019;ORLEANS-TOURS;MONTPELLIER;Lettres;
2019;PARIS;MONTPELLIER;Lettres;
2019;POITIERS;MONTPELLIER;Lettres;
2019;REIMS;MONTPELLIER;Lettres;
2019;RENNES;MONTPELLIER;Lettres;
2019;ROUEN;MONTPELLIER;Lettres;
2019;STRASBOURG;MONTPELLIER;Lettres;
2019;TOULOUSE;MONTPELLIER;Lettres;
2019;VERSAILLES;MONTPELLIER;Lettres;
2019;AIX-MARSEILLE;NANCY-METZ;Lettres;
2019;AMIENS;NANCY-METZ;Lettres;
2019;BESANCON;NANCY-METZ;Lettres;
2019;BORDEAUX;NANCY-METZ;Lettres;
2019;CAEN;NANCY-METZ;Lettres;
2019;CLERMONT-FERRAND;NANCY-METZ;Lettres;
2019;CORSE;NANCY-METZ;Lettres;
2019;CRETEIL;NANCY-METZ;Lettres;
2019;DIJON;NANCY-METZ;Lettres;
2019;GRENOBLE;NANCY-METZ;Lettres;
2019;GUADELOUPE;NANCY-METZ;Lettres;
2019;LILLE;NANCY-METZ;Lettres;
2019;LYON;NANCY-METZ;Lettres;
2019;MONTPELLIER;NANCY-METZ;Lettres;
2019;NANCY-METZ;NANCY-METZ;Lettres;
2019;NANTES;NANCY-METZ;Lettres;
2019;NICE;NANCY-METZ;Lettres;
2019;ORLEANS-TOURS;NANCY-METZ;Lettres;
2019;PARIS;NANCY-METZ;Lettres;1
2019;POITIERS;NANCY-METZ;Lettres;
2019;REIMS;NANCY-METZ;Lettres;
2019;RENNES;NANCY-METZ;Lettres;
2019;ROUEN;NANCY-METZ;Lettres;
2019;STRASBOURG;NANCY-METZ;Lettres;
2019;TOULOUSE;NANCY-METZ;Lettres;
2019;VERSAILLES;NANCY-METZ;Lettres;
2019;AIX-MARSEILLE;NANTES;Lettres;1
2019;AMIENS;NANTES;Lettres;
2019;BESANCON;NANTES;Lettres;
2019;BORDEAUX;NANTES;Lettres;
2019;CAEN;NANTES;Lettres;
2019;CLERMONT-FERRAND;NANTES;Lettres;
2019;CORSE;NANTES;Lettres;
2019;CRETEIL;NANTES;Lettres;
2019;DIJON;NANTES;Lettres;
2019;GRENOBLE;NANTES;Lettres;
2019;GUADELOUPE;NANTES;Lettres;
2019;LILLE;NANTES;Lettres;
2019;LYON;NANTES;Lettres;
2019;MONTPELLIER;NANTES;Lettres;
2019;NANCY-METZ;NANTES;Lettres;
2019;NANTES;NANTES;Lettres;
2019;NICE;NANTES;Lettres;
2019;ORLEANS-TOURS;NANTES;Lettres;
2019;PARIS;NANTES;Lettres;
2019;POITIERS;NANTES;Lettres;
2019;REIMS;NANTES;Lettres;
2019;RENNES;NANTES;Lettres;
2019;ROUEN;NANTES;Lettres;
2019;STRASBOURG;NANTES;Lettres;
2019;TOULOUSE;NANTES;Lettres;
2019;VERSAILLES;NANTES;Lettres;
2019;AIX-MARSEILLE;NICE;Lettres;
2019;AMIENS;NICE;Lettres;
2019;BESANCON;NICE;Lettres;
2019;BORDEAUX;NICE;Lettres;
2019;CAEN;NICE;Lettres;
2019;CLERMONT-FERRAND;NICE;Lettres;
2019;CORSE;NICE;Lettres;
2019;CRETEIL;NICE;Lettres;
2019;DIJON;NICE;Lettres;
2019;GRENOBLE;NICE;Lettres;
2019;GUADELOUPE;NICE;Lettres;
2019;LILLE;NICE;Lettres;1
2019;LYON;NICE;Lettres;
2019;MONTPELLIER;NICE;Lettres;
2019;NANCY-METZ;NICE;Lettres;
2019;NANTES;NICE;Lettres;
2019;NICE;NICE;Lettres;
2019;ORLEANS-TOURS;NICE;Lettres;
2019;PARIS;NICE;Lettres;
2019;POITIERS;NICE;Lettres;
2019;REIMS;NICE;Lettres;
2019;RENNES;NICE;Lettres;1
2019;ROUEN;NICE;Lettres;
2019;STRASBOURG;NICE;Lettres;
2019;TOULOUSE;NICE;Lettres;
2019;VERSAILLES;NICE;Lettres;
2019;AIX-MARSEILLE;ORLEANS-TOURS;Lettres;
2019;AMIENS;ORLEANS-TOURS;Lettres;
2019;BESANCON;ORLEANS-TOURS;Lettres;
2019;BORDEAUX;ORLEANS-TOURS;Lettres;
2019;CAEN;ORLEANS-TOURS;Lettres;
2019;CLERMONT-FERRAND;ORLEANS-TOURS;Lettres;
2019;CORSE;ORLEANS-TOURS;Lettres;
2019;CRETEIL;ORLEANS-TOURS;Lettres;
2019;DIJON;ORLEANS-TOURS;Lettres;
2019;GRENOBLE;ORLEANS-TOURS;Lettres;
2019;GUADELOUPE;ORLEANS-TOURS;Lettres;
2019;LILLE;ORLEANS-TOURS;Lettres;
2019;LYON;ORLEANS-TOURS;Lettres;
2019;MONTPELLIER;ORLEANS-TOURS;Lettres;
2019;NANCY-METZ;ORLEANS-TOURS;Lettres;
2019;NANTES;ORLEANS-TOURS;Lettres;
2019;NICE;ORLEANS-TOURS;Lettres;
2019;ORLEANS-TOURS;ORLEANS-TOURS;Lettres;
2019;PARIS;ORLEANS-TOURS;Lettres;
2019;POITIERS;ORLEANS-TOURS;Lettres;
2019;REIMS;ORLEANS-TOURS;Lettres;
2019;RENNES;ORLEANS-TOURS;Lettres;
2019;ROUEN;ORLEANS-TOURS;Lettres;
2019;STRASBOURG;ORLEANS-TOURS;Lettres;
2019;TOULOUSE;ORLEANS-TOURS;Lettres;1
2019;VERSAILLES;ORLEANS-TOURS;Lettres;
2019;AIX-MARSEILLE;PARIS;Lettres;1
2019;AMIENS;PARIS;Lettres;1
2019;BESANCON;PARIS;Lettres;
2019;BORDEAUX;PARIS;Lettres;1
2019;CAEN;PARIS;Lettres;
2019;CLERMONT-FERRAND;PARIS;Lettres;
2019;CORSE;PARIS;Lettres;
2019;CRETEIL;PARIS;Lettres;1
2019;DIJON;PARIS;Lettres;
2019;GRENOBLE;PARIS;Lettres;
2019;GUADELOUPE;PARIS;Lettres;
2019;LILLE;PARIS;Lettres;1
2019;LYON;PARIS;Lettres;1
2019;MONTPELLIER;PARIS;Lettres;
2019;NANCY-METZ;PARIS;Lettres;2
2019;NANTES;PARIS;Lettres;
2019;NICE;PARIS;Lettres;
2019;ORLEANS-TOURS;PARIS;Lettres;1
2019;PARIS;PARIS;Lettres;
2019;POITIERS;PARIS;Lettres;
2019;REIMS;PARIS;Lettres;
2019;RENNES;PARIS;Lettres;
2019;ROUEN;PARIS;Lettres;
2019;STRASBOURG;PARIS;Lettres;1
2019;TOULOUSE;PARIS;Lettres;
2019;VERSAILLES;PARIS;Lettres;1
2019;AIX-MARSEILLE;POITIERS;Lettres;
2019;AMIENS;POITIERS;Lettres;
2019;BESANCON;POITIERS;Lettres;
2019;BORDEAUX;POITIERS;Lettres;
2019;CAEN;POITIERS;Lettres;
2019;CLERMONT-FERRAND;POITIERS;Lettres;
2019;CORSE;POITIERS;Lettres;
2019;CRETEIL;POITIERS;Lettres;
2019;DIJON;POITIERS;Lettres;
2019;GRENOBLE;POITIERS;Lettres;
2019;GUADELOUPE;POITIERS;Lettres;
2019;LILLE;POITIERS;Lettres;
2019;LYON;POITIERS;Lettres;
2019;MONTPELLIER;POITIERS;Lettres;
2019;NANCY-METZ;POITIERS;Lettres;
2019;NANTES;POITIERS;Lettres;
2019;NICE;POITIERS;Lettres;
2019;ORLEANS-TOURS;POITIERS;Lettres;1
2019;PARIS;POITIERS;Lettres;
2019;POITIERS;POITIERS;Lettres;
2019;REIMS;POITIERS;Lettres;
2019;RENNES;POITIERS;Lettres;
2019;ROUEN;POITIERS;Lettres;
2019;STRASBOURG;POITIERS;Lettres;
2019;TOULOUSE;POITIERS;Lettres;
2019;VERSAILLES;POITIERS;Lettres;
2019;AIX-MARSEILLE;RENNES;Lettres;
2019;AMIENS;RENNES;Lettres;
2019;BESANCON;RENNES;Lettres;
2019;BORDEAUX;RENNES;Lettres;
2019;CAEN;RENNES;Lettres;
2019;CLERMONT-FERRAND;RENNES;Lettres;
2019;CORSE;RENNES;Lettres;
2019;CRETEIL;RENNES;Lettres;
2019;DIJON;RENNES;Lettres;
2019;GRENOBLE;RENNES;Lettres;
2019;GUADELOUPE;RENNES;Lettres;
2019;LILLE;RENNES;Lettres;
2019;LYON;RENNES;Lettres;
2019;MONTPELLIER;RENNES;Lettres;
2019;NANCY-METZ;RENNES;Lettres;
2019;NANTES;RENNES;Lettres;
2019;NICE;RENNES;Lettres;1
2019;ORLEANS-TOURS;RENNES;Lettres;
2019;PARIS;RENNES;Lettres;1
2019;POITIERS;RENNES;Lettres;
2019;REIMS;RENNES;Lettres;
2019;RENNES;RENNES;Lettres;
2019;ROUEN;RENNES;Lettres;1
2019;STRASBOURG;RENNES;Lettres;
2019;TOULOUSE;RENNES;Lettres;
2019;VERSAILLES;RENNES;Lettres;
2019;AIX-MARSEILLE;STRASBOURG;Lettres;
2019;AMIENS;STRASBOURG;Lettres;
2019;BESANCON;STRASBOURG;Lettres;
2019;BORDEAUX;STRASBOURG;Lettres;
2019;CAEN;STRASBOURG;Lettres;
2019;CLERMONT-FERRAND;STRASBOURG;Lettres;
2019;CORSE;STRASBOURG;Lettres;
2019;CRETEIL;STRASBOURG;Lettres;
2019;DIJON;STRASBOURG;Lettres;
2019;GRENOBLE;STRASBOURG;Lettres;
2019;GUADELOUPE;STRASBOURG;Lettres;
2019;LILLE;STRASBOURG;Lettres;
2019;LYON;STRASBOURG;Lettres;
2019;MONTPELLIER;STRASBOURG;Lettres;
2019;NANCY-METZ;STRASBOURG;Lettres;1
2019;NANTES;STRASBOURG;Lettres;
2019;NICE;STRASBOURG;Lettres;
2019;ORLEANS-TOURS;STRASBOURG;Lettres;
2019;PARIS;STRASBOURG;Lettres;
2019;POITIERS;STRASBOURG;Lettres;
2019;REIMS;STRASBOURG;Lettres;
2019;RENNES;STRASBOURG;Lettres;
2019;ROUEN;STRASBOURG;Lettres;
2019;STRASBOURG;STRASBOURG;Lettres;
2019;TOULOUSE;STRASBOURG;Lettres;
2019;VERSAILLES;STRASBOURG;Lettres;
2019;AIX-MARSEILLE;TOULOUSE;Lettres;
2019;AMIENS;TOULOUSE;Lettres;
2019;BESANCON;TOULOUSE;Lettres;
2019;BORDEAUX;TOULOUSE;Lettres;
2019;CAEN;TOULOUSE;Lettres;
2019;CLERMONT-FERRAND;TOULOUSE;Lettres;
2019;CORSE;TOULOUSE;Lettres;
2019;CRETEIL;TOULOUSE;Lettres;
2019;DIJON;TOULOUSE;Lettres;
2019;GRENOBLE;TOULOUSE;Lettres;1
2019;GUADELOUPE;TOULOUSE;Lettres;
2019;LILLE;TOULOUSE;Lettres;1
2019;LYON;TOULOUSE;Lettres;
2019;MONTPELLIER;TOULOUSE;Lettres;
2019;NANCY-METZ;TOULOUSE;Lettres;
2019;NANTES;TOULOUSE;Lettres;
2019;NICE;TOULOUSE;Lettres;
2019;ORLEANS-TOURS;TOULOUSE;Lettres;
2019;PARIS;TOULOUSE;Lettres;
2019;POITIERS;TOULOUSE;Lettres;1
2019;REIMS;TOULOUSE;Lettres;
2019;RENNES;TOULOUSE;Lettres;
2019;ROUEN;TOULOUSE;Lettres;1
2019;STRASBOURG;TOULOUSE;Lettres;
2019;TOULOUSE;TOULOUSE;Lettres;1
2019;VERSAILLES;TOULOUSE;Lettres;
2019;AIX-MARSEILLE;VERSAILLES;Lettres;
2019;AMIENS;VERSAILLES;Lettres;1
2019;BESANCON;VERSAILLES;Lettres;
2019;BORDEAUX;VERSAILLES;Lettres;
2019;CAEN;VERSAILLES;Lettres;
2019;CLERMONT-FERRAND;VERSAILLES;Lettres;
2019;CORSE;VERSAILLES;Lettres;
2019;CRETEIL;VERSAILLES;Lettres;
2019;DIJON;VERSAILLES;Lettres;
2019;GRENOBLE;VERSAILLES;Lettres;
2019;GUADELOUPE;VERSAILLES;Lettres;
2019;LILLE;VERSAILLES;Lettres;
2019;LYON;VERSAILLES;Lettres;
2019;MONTPELLIER;VERSAILLES;Lettres;
2019;NANCY-METZ;VERSAILLES;Lettres;
2019;NANTES;VERSAILLES;Lettres;
2019;NICE;VERSAILLES;Lettres;
2019;ORLEANS-TOURS;VERSAILLES;Lettres;
2019;PARIS;VERSAILLES;Lettres;
2019;POITIERS;VERSAILLES;Lettres;
2019;REIMS;VERSAILLES;Lettres;
2019;RENNES;VERSAILLES;Lettres;
2019;ROUEN;VERSAILLES;Lettres;
2019;STRASBOURG;VERSAILLES;Lettres;
2019;TOULOUSE;VERSAILLES;Lettres;1
2019;VERSAILLES;VERSAILLES;Lettres;
2019;AIX-MARSEILLE;AIX-MARSEILLE;Sciences;
2019;AMIENS;AIX-MARSEILLE;Sciences;
2019;BESANCON;AIX-MARSEILLE;Sciences;
2019;BORDEAUX;AIX-MARSEILLE;Sciences;
2019;CAEN;AIX-MARSEILLE;Sciences;
2019;CLERMONT-FERRAND;AIX-MARSEILLE;Sciences;1
2019;CORSE;AIX-MARSEILLE;Sciences;
2019;CRETEIL;AIX-MARSEILLE;Sciences;
2019;DIJON;AIX-MARSEILLE;Sciences;
2019;GRENOBLE;AIX-MARSEILLE;Sciences;
2019;GUADELOUPE;AIX-MARSEILLE;Sciences;
2019;LILLE;AIX-MARSEILLE;Sciences;
2019;LYON;AIX-MARSEILLE;Sciences;
2019;MONTPELLIER;AIX-MARSEILLE;Sciences;
2019;NANCY-METZ;AIX-MARSEILLE;Sciences;
2019;NANTES;AIX-MARSEILLE;Sciences;
2019;NICE;AIX-MARSEILLE;Sciences;
2019;ORLEANS-TOURS;AIX-MARSEILLE;Sciences;
2019;PARIS;AIX-MARSEILLE;Sciences;
2019;POITIERS;AIX-MARSEILLE;Sciences;
2019;REIMS;AIX-MARSEILLE;Sciences;
2019;RENNES;AIX-MARSEILLE;Sciences;
2019;ROUEN;AIX-MARSEILLE;Sciences;
2019;STRASBOURG;AIX-MARSEILLE;Sciences;
2019;TOULOUSE;AIX-MARSEILLE;Sciences;
2019;VERSAILLES;AIX-MARSEILLE;Sciences;
2019;AIX-MARSEILLE;AMIENS;Sciences;
2019;AMIENS;AMIENS;Sciences;
2019;BESANCON;AMIENS;Sciences;
2019;BORDEAUX;AMIENS;Sciences;
2019;CAEN;AMIENS;Sciences;
2019;CLERMONT-FERRAND;AMIENS;Sciences;
2019;CORSE;AMIENS;Sciences;
2019;CRETEIL;AMIENS;Sciences;1
2019;DIJON;AMIENS;Sciences;
2019;GRENOBLE;AMIENS;Sciences;
2019;GUADELOUPE;AMIENS;Sciences;
2019;LILLE;AMIENS;Sciences;
2019;LYON;AMIENS;Sciences;
2019;MONTPELLIER;AMIENS;Sciences;
2019;NANCY-METZ;AMIENS;Sciences;
2019;NANTES;AMIENS;Sciences;
2019;NICE;AMIENS;Sciences;
2019;ORLEANS-TOURS;AMIENS;Sciences;
2019;PARIS;AMIENS;Sciences;
2019;POITIERS;AMIENS;Sciences;
2019;REIMS;AMIENS;Sciences;
2019;RENNES;AMIENS;Sciences;
2019;ROUEN;AMIENS;Sciences;
2019;STRASBOURG;AMIENS;Sciences;
2019;TOULOUSE;AMIENS;Sciences;
2019;VERSAILLES;AMIENS;Sciences;
2019;AIX-MARSEILLE;BORDEAUX;Sciences;
2019;AMIENS;BORDEAUX;Sciences;
2019;BESANCON;BORDEAUX;Sciences;
2019;BORDEAUX;BORDEAUX;Sciences;
2019;CAEN;BORDEAUX;Sciences;
2019;CLERMONT-FERRAND;BORDEAUX;Sciences;
2019;CORSE;BORDEAUX;Sciences;
2019;CRETEIL;BORDEAUX;Sciences;
2019;DIJON;BORDEAUX;Sciences;
2019;GRENOBLE;BORDEAUX;Sciences;
2019;GUADELOUPE;BORDEAUX;Sciences;
2019;LILLE;BORDEAUX;Sciences;
2019;LYON;BORDEAUX;Sciences;1
2019;MONTPELLIER;BORDEAUX;Sciences;
2019;NANCY-METZ;BORDEAUX;Sciences;
2019;NANTES;BORDEAUX;Sciences;
2019;NICE;BORDEAUX;Sciences;
2019;ORLEANS-TOURS;BORDEAUX;Sciences;
2019;PARIS;BORDEAUX;Sciences;
2019;POITIERS;BORDEAUX;Sciences;
2019;REIMS;BORDEAUX;Sciences;
2019;RENNES;BORDEAUX;Sciences;
2019;ROUEN;BORDEAUX;Sciences;
2019;STRASBOURG;BORDEAUX;Sciences;
2019;TOULOUSE;BORDEAUX;Sciences;
2019;VERSAILLES;BORDEAUX;Sciences;
2019;AIX-MARSEILLE;CLERMONT-FERRAND;Sciences;
2019;AMIENS;CLERMONT-FERRAND;Sciences;
2019;BESANCON;CLERMONT-FERRAND;Sciences;
2019;BORDEAUX;CLERMONT-FERRAND;Sciences;
2019;CAEN;CLERMONT-FERRAND;Sciences;
2019;CLERMONT-FERRAND;CLERMONT-FERRAND;Sciences;
2019;CORSE;CLERMONT-FERRAND;Sciences;
2019;CRETEIL;CLERMONT-FERRAND;Sciences;
2019;DIJON;CLERMONT-FERRAND;Sciences;
2019;GRENOBLE;CLERMONT-FERRAND;Sciences;
2019;GUADELOUPE;CLERMONT-FERRAND;Sciences;
2019;LILLE;CLERMONT-FERRAND;Sciences;1
2019;LYON;CLERMONT-FERRAND;Sciences;
2019;MONTPELLIER;CLERMONT-FERRAND;Sciences;
2019;NANCY-METZ;CLERMONT-FERRAND;Sciences;
2019;NANTES;CLERMONT-FERRAND;Sciences;
2019;NICE;CLERMONT-FERRAND;Sciences;
2019;ORLEANS-TOURS;CLERMONT-FERRAND;Sciences;
2019;PARIS;CLERMONT-FERRAND;Sciences;
2019;POITIERS;CLERMONT-FERRAND;Sciences;
2019;REIMS;CLERMONT-FERRAND;Sciences;
2019;RENNES;CLERMONT-FERRAND;Sciences;
2019;ROUEN;CLERMONT-FERRAND;Sciences;
2019;STRASBOURG;CLERMONT-FERRAND;Sciences;
2019;TOULOUSE;CLERMONT-FERRAND;Sciences;
2019;VERSAILLES;CLERMONT-FERRAND;Sciences;
2019;AIX-MARSEILLE;GRENOBLE;Sciences;
2019;AMIENS;GRENOBLE;Sciences;
2019;BESANCON;GRENOBLE;Sciences;1
2019;BORDEAUX;GRENOBLE;Sciences;
2019;CAEN;GRENOBLE;Sciences;
2019;CLERMONT-FERRAND;GRENOBLE;Sciences;
2019;CORSE;GRENOBLE;Sciences;
2019;CRETEIL;GRENOBLE;Sciences;
2019;DIJON;GRENOBLE;Sciences;
2019;GRENOBLE;GRENOBLE;Sciences;
2019;GUADELOUPE;GRENOBLE;Sciences;
2019;LILLE;GRENOBLE;Sciences;
2019;LYON;GRENOBLE;Sciences;
2019;MONTPELLIER;GRENOBLE;Sciences;
2019;NANCY-METZ;GRENOBLE;Sciences;
2019;NANTES;GRENOBLE;Sciences;
2019;NICE;GRENOBLE;Sciences;1
2019;ORLEANS-TOURS;GRENOBLE;Sciences;
2019;PARIS;GRENOBLE;Sciences;
2019;POITIERS;GRENOBLE;Sciences;
2019;REIMS;GRENOBLE;Sciences;
2019;RENNES;GRENOBLE;Sciences;
2019;ROUEN;GRENOBLE;Sciences;
2019;STRASBOURG;GRENOBLE;Sciences;
2019;TOULOUSE;GRENOBLE;Sciences;
2019;VERSAILLES;GRENOBLE;Sciences;1
2019;AIX-MARSEILLE;LYON;Sciences;
2019;AMIENS;LYON;Sciences;
2019;BESANCON;LYON;Sciences;
2019;BORDEAUX;LYON;Sciences;1
2019;CAEN;LYON;Sciences;
2019;CLERMONT-FERRAND;LYON;Sciences;
2019;CORSE;LYON;Sciences;
2019;CRETEIL;LYON;Sciences;
2019;DIJON;LYON;Sciences;
2019;GRENOBLE;LYON;Sciences;
2019;GUADELOUPE;LYON;Sciences;
2019;LILLE;LYON;Sciences;
2019;LYON;LYON;Sciences;
2019;MONTPELLIER;LYON;Sciences;
2019;NANCY-METZ;LYON;Sciences;
2019;NANTES;LYON;Sciences;
2019;NICE;LYON;Sciences;
2019;ORLEANS-TOURS;LYON;Sciences;
2019;PARIS;LYON;Sciences;
2019;POITIERS;LYON;Sciences;
2019;REIMS;LYON;Sciences;
2019;RENNES;LYON;Sciences;
2019;ROUEN;LYON;Sciences;
2019;STRASBOURG;LYON;Sciences;
2019;TOULOUSE;LYON;Sciences;
2019;VERSAILLES;LYON;Sciences;
2019;AIX-MARSEILLE;MONTPELLIER;Sciences;
2019;AMIENS;MONTPELLIER;Sciences;
2019;BESANCON;MONTPELLIER;Sciences;
2019;BORDEAUX;MONTPELLIER;Sciences;
2019;CAEN;MONTPELLIER;Sciences;
2019;CLERMONT-FERRAND;MONTPELLIER;Sciences;
2019;CORSE;MONTPELLIER;Sciences;
2019;CRETEIL;MONTPELLIER;Sciences;
2019;DIJON;MONTPELLIER;Sciences;
2019;GRENOBLE;MONTPELLIER;Sciences;
2019;GUADELOUPE;MONTPELLIER;Sciences;
2019;LILLE;MONTPELLIER;Sciences;
2019;LYON;MONTPELLIER;Sciences;
2019;MONTPELLIER;MONTPELLIER;Sciences;
2019;NANCY-METZ;MONTPELLIER;Sciences;
2019;NANTES;MONTPELLIER;Sciences;
2019;NICE;MONTPELLIER;Sciences;
2019;ORLEANS-TOURS;MONTPELLIER;Sciences;
2019;PARIS;MONTPELLIER;Sciences;
2019;POITIERS;MONTPELLIER;Sciences;
2019;REIMS;MONTPELLIER;Sciences;
2019;RENNES;MONTPELLIER;Sciences;
2019;ROUEN;MONTPELLIER;Sciences;
2019;STRASBOURG;MONTPELLIER;Sciences;1
2019;TOULOUSE;MONTPELLIER;Sciences;
2019;VERSAILLES;MONTPELLIER;Sciences;
2019;AIX-MARSEILLE;NANTES;Sciences;
2019;AMIENS;NANTES;Sciences;
2019;BESANCON;NANTES;Sciences;
2019;BORDEAUX;NANTES;Sciences;
2019;CAEN;NANTES;Sciences;
2019;CLERMONT-FERRAND;NANTES;Sciences;
2019;CORSE;NANTES;Sciences;
2019;CRETEIL;NANTES;Sciences;
2019;DIJON;NANTES;Sciences;
2019;GRENOBLE;NANTES;Sciences;
2019;GUADELOUPE;NANTES;Sciences;
2019;LILLE;NANTES;Sciences;
2019;LYON;NANTES;Sciences;
2019;MONTPELLIER;NANTES;Sciences;
2019;NANCY-METZ;NANTES;Sciences;
2019;NANTES;NANTES;Sciences;2
2019;NICE;NANTES;Sciences;
2019;ORLEANS-TOURS;NANTES;Sciences;
2019;PARIS;NANTES;Sciences;
2019;POITIERS;NANTES;Sciences;
2019;REIMS;NANTES;Sciences;
2019;RENNES;NANTES;Sciences;
2019;ROUEN;NANTES;Sciences;
2019;STRASBOURG;NANTES;Sciences;
2019;TOULOUSE;NANTES;Sciences;
2019;VERSAILLES;NANTES;Sciences;
2019;AIX-MARSEILLE;NICE;Sciences;
2019;AMIENS;NICE;Sciences;
2019;BESANCON;NICE;Sciences;
2019;BORDEAUX;NICE;Sciences;
2019;CAEN;NICE;Sciences;
2019;CLERMONT-FERRAND;NICE;Sciences;
2019;CORSE;NICE;Sciences;
2019;CRETEIL;NICE;Sciences;
2019;DIJON;NICE;Sciences;
2019;GRENOBLE;NICE;Sciences;1
2019;GUADELOUPE;NICE;Sciences;
2019;LILLE;NICE;Sciences;
2019;LYON;NICE;Sciences;
2019;MONTPELLIER;NICE;Sciences;
2019;NANCY-METZ;NICE;Sciences;
2019;NANTES;NICE;Sciences;
2019;NICE;NICE;Sciences;
2019;ORLEANS-TOURS;NICE;Sciences;
2019;PARIS;NICE;Sciences;1
2019;POITIERS;NICE;Sciences;
2019;REIMS;NICE;Sciences;
2019;RENNES;NICE;Sciences;
2019;ROUEN;NICE;Sciences;
2019;STRASBOURG;NICE;Sciences;
2019;TOULOUSE;NICE;Sciences;
2019;VERSAILLES;NICE;Sciences;
2019;AIX-MARSEILLE;ORLEANS-TOURS;Sciences;
2019;AMIENS;ORLEANS-TOURS;Sciences;
2019;BESANCON;ORLEANS-TOURS;Sciences;
2019;BORDEAUX;ORLEANS-TOURS;Sciences;
2019;CAEN;ORLEANS-TOURS;Sciences;
2019;CLERMONT-FERRAND;ORLEANS-TOURS;Sciences;
2019;CORSE;ORLEANS-TOURS;Sciences;
2019;CRETEIL;ORLEANS-TOURS;Sciences;
2019;DIJON;ORLEANS-TOURS;Sciences;
2019;GRENOBLE;ORLEANS-TOURS;Sciences;
2019;GUADELOUPE;ORLEANS-TOURS;Sciences;
2019;LILLE;ORLEANS-TOURS;Sciences;
2019;LYON;ORLEANS-TOURS;Sciences;
2019;MONTPELLIER;ORLEANS-TOURS;Sciences;
2019;NANCY-METZ;ORLEANS-TOURS;Sciences;
2019;NANTES;ORLEANS-TOURS;Sciences;
2019;NICE;ORLEANS-TOURS;Sciences;
2019;ORLEANS-TOURS;ORLEANS-TOURS;Sciences;
2019;PARIS;ORLEANS-TOURS;Sciences;
2019;POITIERS;ORLEANS-TOURS;Sciences;
2019;REIMS;ORLEANS-TOURS;Sciences;1
2019;RENNES;ORLEANS-TOURS;Sciences;
2019;ROUEN;ORLEANS-TOURS;Sciences;
2019;STRASBOURG;ORLEANS-TOURS;Sciences;
2019;TOULOUSE;ORLEANS-TOURS;Sciences;
2019;VERSAILLES;ORLEANS-TOURS;Sciences;
2019;AIX-MARSEILLE;PARIS;Sciences;
2019;AMIENS;PARIS;Sciences;
2019;BESANCON;PARIS;Sciences;
2019;BORDEAUX;PARIS;Sciences;
2019;CAEN;PARIS;Sciences;
2019;CLERMONT-FERRAND;PARIS;Sciences;
2019;CORSE;PARIS;Sciences;
2019;CRETEIL;PARIS;Sciences;1
2019;DIJON;PARIS;Sciences;
2019;GRENOBLE;PARIS;Sciences;
2019;GUADELOUPE;PARIS;Sciences;
2019;LILLE;PARIS;Sciences;
2019;LYON;PARIS;Sciences;1
2019;MONTPELLIER;PARIS;Sciences;
2019;NANCY-METZ;PARIS;Sciences;
2019;NANTES;PARIS;Sciences;
2019;NICE;PARIS;Sciences;1
2019;ORLEANS-TOURS;PARIS;Sciences;
2019;PARIS;PARIS;Sciences;2
2019;POITIERS;PARIS;Sciences;
2019;REIMS;PARIS;Sciences;
2019;RENNES;PARIS;Sciences;
2019;ROUEN;PARIS;Sciences;
2019;STRASBOURG;PARIS;Sciences;
2019;TOULOUSE;PARIS;Sciences;1
2019;VERSAILLES;PARIS;Sciences;1
2019;AIX-MARSEILLE;POITIERS;Sciences;
2019;AMIENS;POITIERS;Sciences;
2019;BESANCON;POITIERS;Sciences;
2019;BORDEAUX;POITIERS;Sciences;
2019;CAEN;POITIERS;Sciences;
2019;CLERMONT-FERRAND;POITIERS;Sciences;
2019;CORSE;POITIERS;Sciences;
2019;CRETEIL;POITIERS;Sciences;
2019;DIJON;POITIERS;Sciences;
2019;GRENOBLE;POITIERS;Sciences;
2019;GUADELOUPE;POITIERS;Sciences;
2019;LILLE;POITIERS;Sciences;
2019;LYON;POITIERS;Sciences;
2019;MONTPELLIER;POITIERS;Sciences;
2019;NANCY-METZ;POITIERS;Sciences;
2019;NANTES;POITIERS;Sciences;
2019;NICE;POITIERS;Sciences;
2019;ORLEANS-TOURS;POITIERS;Sciences;
2019;PARIS;POITIERS;Sciences;
2019;POITIERS;POITIERS;Sciences;1
2019;REIMS;POITIERS;Sciences;
2019;RENNES;POITIERS;Sciences;
2019;ROUEN;POITIERS;Sciences;
2019;STRASBOURG;POITIERS;Sciences;
2019;TOULOUSE;POITIERS;Sciences;
2019;VERSAILLES;POITIERS;Sciences;
2019;AIX-MARSEILLE;ROUEN;Sciences;
2019;AMIENS;ROUEN;Sciences;
2019;BESANCON;ROUEN;Sciences;
2019;BORDEAUX;ROUEN;Sciences;
2019;CAEN;ROUEN;Sciences;
2019;CLERMONT-FERRAND;ROUEN;Sciences;1
2019;CORSE;ROUEN;Sciences;
2019;CRETEIL;ROUEN;Sciences;
2019;DIJON;ROUEN;Sciences;
2019;GRENOBLE;ROUEN;Sciences;
2019;GUADELOUPE;ROUEN;Sciences;
2019;LILLE;ROUEN;Sciences;
