link;reference;title;jobLocation;datePosted;employmentType;duration.months;workHours;baseSalary;Salaire.brut.min;Salaire.brut.max;educationRequirements;experienceRequirements
https://emploi.cnrs.fr/Offres/CDD/MOY700-SANBUS-045/Default.aspx;MOY700-SANBUS-045;Assistant du service ressources humaines (H/F);VILLEURBANNE;lundi 8 février 2021;CDD Technique/Administratif;6;Temps complet;Entre 1629 et 1722€ bruts mensuels selon expérience;1629;1722;Bac / Bac pro;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7275-STEMAR1-001/Default.aspx;UMR7275-STEMAR1-001;Technicien/ne en techniques biologiques H/F;VALBONNE;vendredi 11 décembre 2020;CDD Technique/Administratif;12;Temps complet;Entre 1629 et 1722 bruts mensuels selon expérience;1629;1722;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5554-ALLEVI-007/Default.aspx;UMR5554-ALLEVI-007;CDD technicien H/F;MONTPELLIER;mercredi 2 décembre 2020;CDD Technique/Administratif;12;Temps complet;entre 1629 et 1722 € bruts mensuels selon expérience;1629;1722;Bac / Bac pro;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR9020-FABLEJ-002/Default.aspx;UMR9020-FABLEJ-002;H/F Technicien(ne) en biologie moléculaire et cellulaire;LILLE;jeudi 26 novembre 2020;CDD Technique/Administratif;12;Temps complet;1 630-1 720 euros bruts mensuels selon expérience;1630;1720;Bac+2;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5203-ANNCHA-019/Default.aspx;UMR5203-ANNCHA-019;H/F Technicien Biologiste;MONTPELLIER;vendredi 4 décembre 2020;CDD Technique/Administratif;12;Temps complet;1630 €  à 1720 € brut mensuel en fonction de l expérience;1630;1720;Bac / Bac pro;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5629-SEVSAI-006/Default.aspx;UMR5629-SEVSAI-006;Technicien en gestion administrative (H/F);PESSAC;mercredi 24 mars 2021;CDD Technique/Administratif;6;Temps complet;Entre 1613 et 1706 € brut mensuels selon expérience;1613;1706;Bac / Bac pro;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5321-SEVBON-023/Default.aspx;UMR5321-SEVBON-023;Technicien(ne) en gestion financière et comptable H/F;ST GIRONS;jeudi 7 janvier 2021;CDD Technique/Administratif;6;Temps complet;Entre 1 613,57 € et 1 705,58 € bruts mensuels selon expérience;1613.57;1705.58;Bac / Bac pro;Indifférent
https://emploi.cnrs.fr/Offres/CDD/MOY1100-MARDER-024/Default.aspx;MOY1100-MARDER-024;Gestionnaire des ressources humaines H/F;GRENOBLE;jeudi 10 décembre 2020;CDD Technique/Administratif;3;Temps complet;entre 1613,57 et 1705,58 € bruts mensuels selon expérience;1613.57;1705.58;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5169-JACGAU-001/Default.aspx;UMR5169-JACGAU-001;Technicien(ne) en biologie moléculaire, cellulaire, biochimie (H/F);TOULOUSE;lundi 22 mars 2021;CDD Technique/Administratif;18;Temps complet;entre 1613 et 1705€ brut mensuel selon expérience;1613;1705;Bac+2;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5240-ISATHE-005/Default.aspx;UMR5240-ISATHE-005;Gestionnaire administratif et financier (H/F);VILLEURBANNE;mercredi 31 mars 2021;CDD Technique/Administratif;6;Temps complet;Entre 1613 et 1705 € bruts mensuels selon expérience;1613;1705;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UPR8011-AURPRU-008/Default.aspx;UPR8011-AURPRU-008;Technicien-ne  en electricité :courants forts et faibles H/F;TOULOUSE;mardi 19 janvier 2021;CDD Technique/Administratif;12;Temps complet;entre 1613 et 1705€ bruts mensuels selon expérience;1613;1705;Bac / Bac pro;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5199-CATMOR0-002/Default.aspx;UMR5199-CATMOR0-002;Gestionnaire financier (H/F);PESSAC;vendredi 8 janvier 2021;CDD Technique/Administratif;5;Temps complet;Entre 1613 € et 1705 € brut mensuel selon l expérience;1613;1705;Bac / Bac pro;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5292-ANNHEL-001/Default.aspx;UMR5292-ANNHEL-001;Technicien H/F biologiste pour la plateforme GenCyTi du CRNL;LYON 08;vendredi 8 janvier 2021;CDD Technique/Administratif;4;Temps complet;Entre 1 613 et 1 705 € bruts mensuels selon expérience;1613;1705;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5240-ISATHE-004/Default.aspx;UMR5240-ISATHE-004;Gestionnaire administratif et financier (H/F);VILLEURBANNE;mercredi 23 décembre 2020;CDD Technique/Administratif;6;Temps complet;Entre 1613 et 1705 € bruts mensuels selon expérience;1613;1705;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMS3480-CHRCHA-008/Default.aspx;UMS3480-CHRCHA-008;Technicien animalier (H/F);RENNES;jeudi 17 décembre 2020;CDD Technique/Administratif;12;Temps complet;1613 à 1705 € brut;1613;1705;BEPC;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR6303-CLAPRI1-001/Default.aspx;UMR6303-CLAPRI1-001;Technicien(ne) en gestion financière (H/F);DIJON;lundi 7 décembre 2020;CDD Technique/Administratif;5;Temps complet;entre 1613 et 1705 € bruts mensuels selon expérience;1613;1705;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5193-MARKNI-003/Default.aspx;UMR5193-MARKNI-003;Gestionnaire financier-e et comptable (H/F);TOULOUSE;lundi 7 décembre 2020;CDD Technique/Administratif;4;Temps complet;entre 1 613 et 1 705 € bruts mensuels selon expérience;1613;1705;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5130-DALALO-006/Default.aspx;UMR5130-DALALO-006;Gestionnaire des ressources humaines H/F;GRENOBLE;jeudi 10 décembre 2020;CDD Technique/Administratif;6;Temps complet;Salaire brut : entre 1600€ et 1700€ mensuels selon expérience;1600;1700;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR6226-MARFOU-001/Default.aspx;UMR6226-MARFOU-001;Technicien.ne en chimie de synthèse organique (H/F);RENNES;mardi 1 décembre 2020;CDD Technique/Administratif;15;Temps complet;entre 1600 et 1700 € bruts mensuels;1600;1700;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5801-ROGFIS-002/Default.aspx;UMR5801-ROGFIS-002;opérateur H/F d entretien et de maintenance du laboratoire LCTS;PESSAC;jeudi 1 avril 2021;CDD Technique/Administratif;3;Temps complet;entre 1554€ et 1700€ bruts mensuels  suivant expérience;1554;1700;BEPC;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UPR4301-MARPER-055/Default.aspx;UPR4301-MARPER-055;Adjoint-e en gestion administrative (H/F);ORLEANS;jeudi 11 mars 2021;CDD Technique/Administratif;8;Temps complet;entre 1 500 et 1 700 € bruts mensuels selon expérience;1500;1700;BEP / CAP;Indifférent
https://emploi.cnrs.fr/Offres/CDD/FR3479-ROBROU-015/Default.aspx;FR3479-ROBROU-015;H/F Préparateur (trice) en biologie;MARSEILLE 09;mercredi 9 décembre 2020;CDD Technique/Administratif;6;Temps complet;1585.60 et 1680.51 euros bruts mensuels. selon diplôme et expérience;1585.6;1680.51;BEP / CAP;Indifférent
https://emploi.cnrs.fr/Offres/CDD/MOY1400-MAEHOC-013/Default.aspx;MOY1400-MAEHOC-013;Opérateur-trice d exploitation en reprographie / RQTH (H/F);TOULOUSE;mercredi 3 février 2021;CDD Technique/Administratif;12;Temps complet;entre 1539 et 1655€ brut mensuel selon expérience;1539;1655;BEPC;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR9189-FATHAM-005/Default.aspx;UMR9189-FATHAM-005;H/F Gestionnaire  Administrative et Financière;VILLENEUVE D ASCQ;lundi 1 mars 2021;CDD Technique/Administratif;12;Temps complet;le salaire brut mensuel sera  de 1554,81€ à 1564,20€ selon expérience;1554.81;1564.2;Bac / Bac pro;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR8506-STEDOU-009/Default.aspx;UMR8506-STEDOU-009;Gestionnaire financier-e et comptable H/F;GIF SUR YVETTE;jeudi 7 janvier 2021;CDD Technique/Administratif;12;Temps complet;entre 1613€ et 1862€ bruts mensuels selon expérience;1613;1562;Bac / Bac pro;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5297-MELDES0-048/Default.aspx;UMR5297-MELDES0-048;Agent de laverie en animalerie H/F;BORDEAUX;jeudi 11 février 2021;CDD Technique/Administratif;4;Temps complet;Entre 1539.42 et 1548.71€ bruts mensuels selon expérience;1539.42;1548.71;BEPC;Indifférent
https://emploi.cnrs.fr/Offres/CDD/USR3258-VERBEN-007/Default.aspx;USR3258-VERBEN-007;H/F Chargé-e de la valorisation de la recherche;ST DENIS;mercredi 10 mars 2021;CDD Technique/Administratif;7;Temps incomplet;1075,65 € et 1136,14 € Brut mensuel selon expérience;1075.65;1136.14;Bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/MOY1648-SONVEL-003/Default.aspx;MOY1648-SONVEL-003;Gestionnaire financier et comptable au sein de la Direction de la sûreté (H/F);PARIS 16;mardi 23 février 2021;CDD Technique/Administratif;12;Temps incomplet;De 994 à 1117 € bruts mensuels en fonction de l expérience;994;1117;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/MOY1648-SONVEL-002/Default.aspx;MOY1648-SONVEL-002;Gestionnaire financier et comptable au sein de la Direction de la sûreté (H/F);PARIS 16;vendredi 20 novembre 2020;CDD Technique/Administratif;12;Temps incomplet;De 994 à 1117 € bruts mensuels en fonction de l expérience;994;1117;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR3215-YOHBEL-002/Default.aspx;UMR3215-YOHBEL-002;Technicien-ne segmentation et annotation d image (H/F);PARIS 05;mercredi 6 janvier 2021;CDD Technique/Administratif;12;Temps incomplet;831 € à 948 € brut mensuel selon expérience;831;948;Bac / Bac pro;Indifférent
https://emploi.cnrs.fr/Offres/CDD/MOY600-MATCLA0-008/Default.aspx;MOY600-MATCLA0-008;Secrétaire médicale H/F;VANDOEUVRE LES NANCY;mardi 24 novembre 2020;CDD Technique/Administratif;12;Temps incomplet;entre 800 et 875 € bruts mensuels selon expérience;800;875;Bac / Bac pro;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5048-FLOLEP-014/Default.aspx;UMR5048-FLOLEP-014;Technicien(ne) en biologie à mi-temps H/F;MONTPELLIER;mercredi 9 décembre 2020;CDD Technique/Administratif;11;Temps incomplet;814,85€ à 861,31€/bruts par mois selon expérience;814.85;861.31;Bac / Bac pro;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UPR841-JEAGOU-002/Default.aspx;UPR841-JEAGOU-002;Ingénieur.e de recherche en musicologie et liturgie médiévales, manuscrits médiévaux (H/F);AUBERVILLIERS;vendredi 18 décembre 2020;CDD Technique/Administratif;12;Temps incomplet;entre 502 et 640 euros bruts mensuels selon expérience;502;640;Bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UPR841-JEAGOU-001/Default.aspx;UPR841-JEAGOU-001;Ingénieur.e d étude en humanités numériques, développement web, manuscrits médiévaux (H/F);AUBERVILLIERS;vendredi 18 décembre 2020;CDD Technique/Administratif;12;Temps incomplet;entre 430 et 550 euros bruts mensuels selon expérience;430;550;Bac+4;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5070-VALPLA-001/Default.aspx;UMR5070-VALPLA-001;Ingénieur d étude H/F;TOULOUSE;vendredi 26 février 2021;CDD Technique/Administratif;12;Temps complet;entre 2088 et 2200 euros bruts mensuels selon expérience;2088;200;Bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR7159-JACBOU-005/Default.aspx;UMR7159-JACBOU-005;Chercheur confirmé H/F Série à long terme de la salinité à la surface de la mer par télédétection;PARIS 05;vendredi 12 mars 2021;CDD Scientifique;12;Temps complet;4225E brut mensuel selon expérience;4225;;Bac+5;Plus de 10 années
https://emploi.cnrs.fr/Offres/CDD/UMR8214-RUXGRE-003/Default.aspx;UMR8214-RUXGRE-003;H/F post-doc: Nanomatériaux pour la santé;ORSAY;mardi 23 mars 2021;CDD Scientifique;12;Temps complet;environ 50K E total brut /an;4166.66666666667;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7587-ALEAUB-008/Default.aspx;UMR7587-ALEAUB-008;Post-doctorant (H/F): Imagerie matricielle ultrasonore 4D;PARIS 05;jeudi 25 février 2021;CDD Scientifique;24;Temps complet;3880 euros brut mensuel;3880;;Bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/MOY1300-CHRMOR-010/Default.aspx;MOY1300-CHRMOR-010;INGENIEUR systèmes LINUX pour Webcontrat_H/F;MONTPELLIER;vendredi 12 mars 2021;CDD Technique/Administratif;12;Temps complet;A partir de 2800€ bruts mensuels selon expérience;2800;;Bac+3;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR9912-PHIESL-001/Default.aspx;UMR9912-PHIESL-001;Post-doctorat H/F en modèles génératifs probabilistes appliqués à la musique;PARIS 04;lundi 22 février 2021;CDD Scientifique;9;Temps complet;2 728,43 € mensuel brut pour Post-doc <2 ans d experience;2728.43;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR7325-VALSEV-044/Default.aspx;UMR7325-VALSEV-044;H/F CDD chercheur(e) en chimie organique et en synthèse;MARSEILLE 09;vendredi 5 mars 2021;CDD Scientifique;12;Temps complet;2728,25 euros brut mensuels;2728.25;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR7325-VALSEV-043/Default.aspx;UMR7325-VALSEV-043;H/F chercheur(e) en chimie du vivant et chimie des matériaux;MARSEILLE 09;mercredi 24 février 2021;CDD Scientifique;12;Temps complet;2728,25 euros brut mensuels;2728.25;;Bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR8171-AISMBO-002/Default.aspx;UMR8171-AISMBO-002;Post-doctorant.e H/F Projet ReROOT Paris;AUBERVILLIERS;jeudi 1 avril 2021;CDD Scientifique;18;Temps complet;à partir de 2728 euros bruts mensuels selon l expérience;2728;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7182-HELBAR-004/Default.aspx;UMR7182-HELBAR-004;CDD chercheur en LC-HRMS H/f: Recherche de sous-produits de transformation de phytopharmaceutiques – effet des températures et des modes de cuisson des aliments;THIAIS;vendredi 26 mars 2021;CDD Scientifique;18;Temps complet;Environ 2728€ brut mensuel;2728;;Supérieur à bac+5;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR7227-MARGEO-001/Default.aspx;UMR7227-MARGEO-001;Post-doctorat (H/F) - ANR CorruptAL;AUBERVILLIERS;lundi 29 mars 2021;CDD Scientifique;12;Temps complet;à partir de 2728 euros bruts mensuels et plus selon l expérience;2728;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR8134-AGAEUZ-001/Default.aspx;UMR8134-AGAEUZ-001;Postdoctorat H/F sur la baignade urbaine avec approche SHS;MARNE LA VALLEE;vendredi 12 mars 2021;CDD Scientifique;20;Temps complet;Salaire moyen : 2728 euros brut/mois;2728;;Bac+5;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR9012-SOPHEB-028/Default.aspx;UMR9012-SOPHEB-028;Chercheur en théorie ab initio des champs efficaces à plusieurs corps H/F;ORSAY;jeudi 18 mars 2021;CDD Scientifique;24;Temps complet;Selon expérience (minimum 2728€ bruts mensuels);2728;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7636-FREAUG-014/Default.aspx;UMR7636-FREAUG-014;post doctorant (H/F) au PMMH;PARIS 05;mardi 16 février 2021;CDD Scientifique;18;Temps complet;2728 euros bruts;2728;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR8188-SEBKON-002/Default.aspx;UMR8188-SEBKON-002;Post-doc Position (H/F) - Chaire IA BE4musIA (Belief Change for Multi-Source Information Analysis);LENS;vendredi 26 février 2021;CDD Scientifique;24;Temps complet;approx. 2700€ (brut) par mois;2700;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR8188-PIEMAR-005/Default.aspx;UMR8188-PIEMAR-005;"Contrat post-doctoral (H/F) - chaire ANR IA""EXPEKCTATION"" (EXPlainable artificial intelligence: a KnowlEdge CompilaTion FoundATION)";LENS;lundi 29 mars 2021;CDD Scientifique;24;Temps complet;2677,56€ (brut) par mois;2677.56;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7357-MICGOR-001/Default.aspx;UMR7357-MICGOR-001;Postdoctorat en imagerie et stimulation optique de l axe intestin-cerveau (H/F);STRASBOURG;mercredi 31 mars 2021;CDD Scientifique;24;Temps complet;A partir de  2675,28 € bruts mensuels selon expérience;2675.28;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UPR22-PHICHO-006/Default.aspx;UPR22-PHICHO-006;Chercheur (se) en étude de la cristallisation de polymères par simulation moléculaire (H/F);STRASBOURG;lundi 1 mars 2021;CDD Scientifique;12;Temps complet;à partir de 2675,28 eur bruts mensuels selon experience;2675.28;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR7198-MARTAI-037/Default.aspx;UMR7198-MARTAI-037;Spintronique picoseconde (H/F);NANCY;mercredi 17 mars 2021;CDD Scientifique;24;Temps complet;2675,27 € bruts mensuels;2675.27;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UPR10-MICPEF-028/Default.aspx;UPR10-MICPEF-028;CDD Chercheur en optique, modelisations numériques et nanotechnologies H/F;VALBONNE;mercredi 3 mars 2021;CDD Scientifique;12;Temps complet;2675,27€ bruts mensuels pour anciennete jusque 2 ans;2675.27;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5822-FLOJAC-033/Default.aspx;UMR5822-FLOJAC-033;CDD Post-doc : Recherche de nouvelle physique à CMS avec le quark top et contribution à l amélioration du trajectographe de CMS pour le HL-LHC (H/F);VILLEURBANNE;vendredi 26 mars 2021;CDD Scientifique;24;Temps complet;2675 bruts mensuels;2675;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR8520-FARMED-002/Default.aspx;UMR8520-FARMED-002;H/F CDD chercheur composants de puissance RF GaN;VILLENEUVE D ASCQ;vendredi 26 mars 2021;CDD Scientifique;24;Temps complet;à partir de 2675  euros bruts mensuels;2675;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR8187-LUIART-004/Default.aspx;UMR8187-LUIART-004;H/F Postdoctorat recherche sur les indicateurs planctoniques des habitats pélagiques marins;WIMEREUX;lundi 29 mars 2021;CDD Scientifique;22;Temps complet;à partir de 2675 € bruts mensuels;2675;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7338-CATLAC-005/Default.aspx;UMR7338-CATLAC-005;chercheur en biomécanique H/F : Etude expérimentale de microcapsules sous flux;COMPIEGNE;mardi 30 mars 2021;CDD Scientifique;24;Temps complet;entre 2675 € et 3805 € brut mensuel selon expérience;2675;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR8181-HOUKAB0-001/Default.aspx;UMR8181-HOUKAB0-001;CDD chercheur(e) Modélisation des solides (H/F);VILLENEUVE D ASCQ;vendredi 12 mars 2021;CDD Scientifique;12;Temps complet;à partir de 2675€ bruts mensuels.;2675;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR6004-VINLOS-003/Default.aspx;UMR6004-VINLOS-003;Post-doc (H/F) Apprentissage statistique pour la classification de sons;NANTES;jeudi 18 février 2021;CDD Scientifique;12;Temps complet;2675 € brut mensuel (maximum de 2 ans d expérience en recherche après le doctorat souhaité);2675;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR8520-STELEN-004/Default.aspx;UMR8520-STELEN-004;Evolution du transport électronique dans des réseaux commutateurs moléculairs/nanoparticules (H/F);VILLENEUVE D ASCQ;vendredi 19 février 2021;CDD Scientifique;24;Temps complet;A partir de 2675 euros bruts mensuels selon expérience.;2675;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5822-FLOJAC-030/Default.aspx;UMR5822-FLOJAC-030;"Post-doctorat sur les détecteurs cryogéniques pour la recherche de matière noire légère ""H/F"" et la physique des neutrinos de basse énergie ""H/F""";VILLEURBANNE;mardi 23 février 2021;CDD Scientifique;24;Temps complet;2 675 euros bruts mensuels;2675;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UPR22-MARKRA-004/Default.aspx;UPR22-MARKRA-004;Chercheur(se) post-doctoral(e) en physicochimie des émulsions à visées biomédicales (H/F);STRASBOURG;jeudi 25 février 2021;CDD Scientifique;6;Temps complet;2675 € brut mensuel;2675;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR8191-JEAATT-001/Default.aspx;UMR8191-JEAATT-001;Post-Doc Electronique de spin et ferroélectricité H/F;GRENOBLE;lundi 22 mars 2021;CDD Scientifique;18;Temps complet;2650€ bruts mensuels;2650;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5266-DIDCHA-002/Default.aspx;UMR5266-DIDCHA-002;Post-doctorat (H/F) : dépôt de couches minces de SiC pour des applications en photonique;ST MARTIN D HERES;vendredi 26 mars 2021;CDD Scientifique;24;Temps complet;2650 € (brute);2650;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5821-CHRVEL-083/Default.aspx;UMR5821-CHRVEL-083;Post-doctorant sur le développement d un système d imagerie gamma-prompt par mesure de temps de vols (H/F);GRENOBLE;lundi 15 février 2021;CDD Scientifique;24;Temps complet;2648.79 euros brut mensuel;2648.79;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR7198-MARTAI-035/Default.aspx;UMR7198-MARTAI-035;Modélisation des transformations de phase pour le design de microstructures par emboutissage à chaud (H/F);NANCY;mardi 16 février 2021;CDD Scientifique;12;Temps complet;2648,79€ brut/mensuel;2648.79;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR7347-DAVCHO-003/Default.aspx;UMR7347-DAVCHO-003;(H/F) Post-doctorat au laboratoire GREMAN;TOURS;lundi 5 avril 2021;CDD Scientifique;12;Temps complet;2648€ brut par mois;2648;;Doctorat;Indifférent
https://emploi.cnrs.fr/Offres/CDD/UMR5275-FABCAR-043/Default.aspx;UMR5275-FABCAR-043;Post doc en modélisation par éléments discrets des interactions mécaniques et interactions vagues-glace dans la banquise (H/F);GRENOBLE;vendredi 19 mars 2021;CDD Scientifique;24;Temps complet;à partir de 2648€ brut selon expérience;2648;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5203-JEAPIN-002/Default.aspx;UMR5203-JEAPIN-002;CDD chercheur H/F en biophysique structurale;MONTPELLIER;mardi 23 mars 2021;CDD Scientifique;24;Temps complet;à partir de 2648 € mensuel brut, plus en fonction de l ancienneté dans le poste;2648;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5245-JEAPRO-005/Default.aspx;UMR5245-JEAPRO-005;Postdoc en Hydrologie et Géochimie de la Zone Critique (H/F);CASTANET TOLOSAN;jeudi 25 mars 2021;CDD Scientifique;13;Temps complet;2648 euros bruts mensuels pour une expérience inférieure à 2 ans;2648;;Doctorat;1 à 4 années
https://emploi.cnrs.fr/Offres/CDD/UMR5069-NICMEZ-001/Default.aspx;UMR5069-NICMEZ-001;Contrat post doctoral H/F, portant sur la fonctionnalisation du diazote;TOULOUSE;jeudi 25 mars 2021;CDD Scientifique;7;Temps complet;2648€ brut mensuel;2648;;Bac+5;1 à 4 années
